virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,120,0.125,15,692,10000
3,120,0.125,15,424,10000
4,120,0.125,15,619,10000
1,150,0.125,15,0,10000
2,150,0.125,15,693,10000
3,150,0.125,15,439,10000
4,150,0.125,15,627,10000
1,180,0.125,15,0,10000
2,180,0.125,15,753,10000
3,180,0.125,15,396,10000
4,180,0.125,15,624,10000
1,210,0.125,15,0,10000
2,210,0.125,15,687,10000
3,210,0.125,15,402,10000
4,210,0.125,15,631,10000
1,240,0.125,15,0,10000
2,240,0.125,15,710,10000
3,240,0.125,15,450,10000
4,240,0.125,15,633,10000
1,270,0.125,15,0,10000
2,270,0.125,15,658,10000
3,270,0.125,15,426,10000
4,270,0.125,15,631,10000
1,300,0.125,15,1,10000
2,300,0.125,15,736,10000
3,300,0.125,15,425,10000
