virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-180,0.25,25,689,10000
3,-180,0.25,25,379,10000
4,-180,0.25,25,638,10000
1,-150,0.25,25,0,10000
2,-150,0.25,25,673,10000
3,-150,0.25,25,419,10000
4,-150,0.25,25,603,10000
1,-120,0.25,25,0,10000
2,-120,0.25,25,671,10000
3,-120,0.25,25,430,10000
4,-120,0.25,25,641,10000
1,-90,0.25,25,0,10000
2,-90,0.25,25,702,10000
3,-90,0.25,25,386,10000
4,-90,0.25,25,623,10000
1,-60,0.25,25,0,10000
2,-60,0.25,25,631,10000
3,-60,0.25,25,381,10000
4,-60,0.25,25,588,10000
1,-30,0.25,25,0,10000
2,-30,0.25,25,621,10000
3,-30,0.25,25,351,10000
4,-30,0.25,25,527,10000
1,0,0.25,25,0,10000
2,0,0.25,25,634,10000
3,0,0.25,25,409,10000
