virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-90,0.125,14,613,10000
1,-60,0.125,14,1,10000
2,-60,0.125,14,648,10000
3,-60,0.125,14,415,10000
4,-60,0.125,14,640,10000
1,-30,0.125,14,0,10000
2,-30,0.125,14,633,10000
3,-30,0.125,14,399,10000
4,-30,0.125,14,612,10000
1,0,0.125,14,0,10000
2,0,0.125,14,673,10000
3,0,0.125,14,400,10000
4,0,0.125,14,634,10000
1,30,0.125,14,0,10000
2,30,0.125,14,642,10000
3,30,0.125,14,392,10000
4,30,0.125,14,616,10000
1,60,0.125,14,0,10000
2,60,0.125,14,679,10000
3,60,0.125,14,401,10000
4,60,0.125,14,666,10000
1,90,0.125,14,0,10000
2,90,0.125,14,701,10000
3,90,0.125,14,448,10000
4,90,0.125,14,609,10000
1,120,0.125,14,0,10000
