virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-360,0,1,0,10000
2,-360,0,1,730,10000
3,-360,0,1,462,10000
4,-360,0,1,666,10000
1,-330,0,1,0,10000
2,-330,0,1,713,10000
3,-330,0,1,412,10000
4,-330,0,1,633,10000
1,-300,0,1,0,10000
2,-300,0,1,687,10000
3,-300,0,1,448,10000
4,-300,0,1,587,10000
1,-270,0,1,1,10000
2,-270,0,1,703,10000
3,-270,0,1,407,10000
4,-270,0,1,613,10000
1,-240,0,1,0,10000
2,-240,0,1,694,10000
3,-240,0,1,442,10000
4,-240,0,1,652,10000
1,-210,0,1,0,10000
2,-210,0,1,625,10000
3,-210,0,1,433,10000
4,-210,0,1,682,10000
1,-180,0,1,0,10000
2,-180,0,1,703,10000
3,-180,0,1,432,10000
