virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-90,0.375,37,385,10000
4,-90,0.375,37,601,10000
1,-60,0.375,37,0,10000
2,-60,0.375,37,573,10000
3,-60,0.375,37,348,10000
4,-60,0.375,37,535,10000
1,-30,0.375,37,0,10000
2,-30,0.375,37,522,10000
3,-30,0.375,37,326,10000
4,-30,0.375,37,549,10000
1,0,0.375,37,1,10000
2,0,0.375,37,592,10000
3,0,0.375,37,350,10000
4,0,0.375,37,526,10000
1,30,0.375,37,0,10000
2,30,0.375,37,638,10000
3,30,0.375,37,377,10000
4,30,0.375,37,591,10000
1,60,0.375,37,0,10000
2,60,0.375,37,612,10000
3,60,0.375,37,374,10000
4,60,0.375,37,592,10000
1,90,0.375,37,0,10000
2,90,0.375,37,626,10000
3,90,0.375,37,422,10000
4,90,0.375,37,591,10000
