virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-270,0.125,13,718,10000
3,-270,0.125,13,438,10000
4,-270,0.125,13,609,10000
1,-240,0.125,13,2,10000
2,-240,0.125,13,715,10000
3,-240,0.125,13,425,10000
4,-240,0.125,13,628,10000
1,-210,0.125,13,1,10000
2,-210,0.125,13,674,10000
3,-210,0.125,13,432,10000
4,-210,0.125,13,596,10000
1,-180,0.125,13,0,10000
2,-180,0.125,13,724,10000
3,-180,0.125,13,406,10000
4,-180,0.125,13,619,10000
1,-150,0.125,13,0,10000
2,-150,0.125,13,694,10000
3,-150,0.125,13,482,10000
4,-150,0.125,13,629,10000
1,-120,0.125,13,0,10000
2,-120,0.125,13,703,10000
3,-120,0.125,13,388,10000
4,-120,0.125,13,639,10000
1,-90,0.125,13,0,10000
2,-90,0.125,13,663,10000
3,-90,0.125,13,391,10000
