virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-210,0.75,71,634,10000
1,-180,0.75,71,0,10000
2,-180,0.75,71,638,10000
3,-180,0.75,71,378,10000
4,-180,0.75,71,585,10000
1,-150,0.75,71,0,10000
2,-150,0.75,71,649,10000
3,-150,0.75,71,344,10000
4,-150,0.75,71,553,10000
1,-120,0.75,71,0,10000
2,-120,0.75,71,607,10000
3,-120,0.75,71,384,10000
4,-120,0.75,71,587,10000
1,-90,0.75,71,0,10000
2,-90,0.75,71,561,10000
3,-90,0.75,71,318,10000
4,-90,0.75,71,476,10000
1,-60,0.75,71,0,10000
2,-60,0.75,71,451,10000
3,-60,0.75,71,273,10000
4,-60,0.75,71,481,10000
1,-30,0.75,71,0,10000
2,-30,0.75,71,405,10000
3,-30,0.75,71,238,10000
4,-30,0.75,71,433,10000
1,0,0.75,71,0,10000
