virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,300,0.625,62,0,10000
2,300,0.625,62,727,10000
3,300,0.625,62,433,10000
4,300,0.625,62,604,10000
1,330,0.625,62,0,10000
2,330,0.625,62,685,10000
3,330,0.625,62,395,10000
4,330,0.625,62,646,10000
1,360,0.625,62,0,10000
2,360,0.625,62,743,10000
3,360,0.625,62,419,10000
4,360,0.625,62,613,10000
1,-360,0.6666666666666666,62,0,10000
2,-360,0.6666666666666666,62,749,10000
3,-360,0.6666666666666666,62,414,10000
4,-360,0.6666666666666666,62,657,10000
1,-330,0.6666666666666666,62,1,10000
2,-330,0.6666666666666666,62,689,10000
3,-330,0.6666666666666666,62,436,10000
4,-330,0.6666666666666666,62,639,10000
1,-300,0.6666666666666666,62,0,10000
2,-300,0.6666666666666666,62,691,10000
3,-300,0.6666666666666666,62,444,10000
4,-300,0.6666666666666666,62,644,10000
1,-270,0.6666666666666666,62,0,10000
2,-270,0.6666666666666666,62,677,10000
