virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-270,0.375,36,0,10000
2,-270,0.375,36,681,10000
3,-270,0.375,36,429,10000
4,-270,0.375,36,635,10000
1,-240,0.375,36,0,10000
2,-240,0.375,36,681,10000
3,-240,0.375,36,428,10000
4,-240,0.375,36,660,10000
1,-210,0.375,36,0,10000
2,-210,0.375,36,719,10000
3,-210,0.375,36,435,10000
4,-210,0.375,36,644,10000
1,-180,0.375,36,1,10000
2,-180,0.375,36,719,10000
3,-180,0.375,36,410,10000
4,-180,0.375,36,656,10000
1,-150,0.375,36,0,10000
2,-150,0.375,36,654,10000
3,-150,0.375,36,435,10000
4,-150,0.375,36,607,10000
1,-120,0.375,36,1,10000
2,-120,0.375,36,646,10000
3,-120,0.375,36,400,10000
4,-120,0.375,36,626,10000
1,-90,0.375,36,0,10000
2,-90,0.375,36,633,10000
