virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,270,0.875,85,601,10000
1,300,0.875,85,0,10000
2,300,0.875,85,665,10000
3,300,0.875,85,401,10000
4,300,0.875,85,619,10000
1,330,0.875,85,0,10000
2,330,0.875,85,657,10000
3,330,0.875,85,413,10000
4,330,0.875,85,605,10000
1,360,0.875,85,0,10000
2,360,0.875,85,705,10000
3,360,0.875,85,392,10000
4,360,0.875,85,606,10000
1,-360,0.9166666666666666,85,0,10000
2,-360,0.9166666666666666,85,694,10000
3,-360,0.9166666666666666,85,411,10000
4,-360,0.9166666666666666,85,625,10000
1,-330,0.9166666666666666,85,0,10000
2,-330,0.9166666666666666,85,694,10000
3,-330,0.9166666666666666,85,370,10000
4,-330,0.9166666666666666,85,614,10000
1,-300,0.9166666666666666,85,0,10000
2,-300,0.9166666666666666,85,642,10000
3,-300,0.9166666666666666,85,409,10000
4,-300,0.9166666666666666,85,611,10000
1,-270,0.9166666666666666,85,0,10000
