virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,0,0.75,72,406,10000
3,0,0.75,72,228,10000
4,0,0.75,72,450,10000
1,30,0.75,72,0,10000
2,30,0.75,72,414,10000
3,30,0.75,72,243,10000
4,30,0.75,72,466,10000
1,60,0.75,72,0,10000
2,60,0.75,72,486,10000
3,60,0.75,72,287,10000
4,60,0.75,72,536,10000
1,90,0.75,72,0,10000
2,90,0.75,72,583,10000
3,90,0.75,72,289,10000
4,90,0.75,72,596,10000
1,120,0.75,72,0,10000
2,120,0.75,72,588,10000
3,120,0.75,72,321,10000
4,120,0.75,72,569,10000
1,150,0.75,72,0,10000
2,150,0.75,72,652,10000
3,150,0.75,72,369,10000
4,150,0.75,72,567,10000
1,180,0.75,72,0,10000
2,180,0.75,72,667,10000
3,180,0.75,72,388,10000
