virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,0,0.25,26,550,10000
1,30,0.25,26,0,10000
2,30,0.25,26,649,10000
3,30,0.25,26,356,10000
4,30,0.25,26,586,10000
1,60,0.25,26,1,10000
2,60,0.25,26,667,10000
3,60,0.25,26,434,10000
4,60,0.25,26,586,10000
1,90,0.25,26,1,10000
2,90,0.25,26,676,10000
3,90,0.25,26,442,10000
4,90,0.25,26,624,10000
1,120,0.25,26,0,10000
2,120,0.25,26,695,10000
3,120,0.25,26,404,10000
4,120,0.25,26,612,10000
1,150,0.25,26,0,10000
2,150,0.25,26,685,10000
3,150,0.25,26,426,10000
4,150,0.25,26,621,10000
1,180,0.25,26,0,10000
2,180,0.25,26,649,10000
3,180,0.25,26,465,10000
4,180,0.25,26,599,10000
1,210,0.25,26,0,10000
