virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-180,0.5,48,0,10000
2,-180,0.5,48,623,10000
3,-180,0.5,48,414,10000
4,-180,0.5,48,589,10000
1,-150,0.5,48,0,10000
2,-150,0.5,48,666,10000
3,-150,0.5,48,400,10000
4,-150,0.5,48,622,10000
1,-120,0.5,48,0,10000
2,-120,0.5,48,623,10000
3,-120,0.5,48,378,10000
4,-120,0.5,48,622,10000
1,-90,0.5,48,0,10000
2,-90,0.5,48,605,10000
3,-90,0.5,48,383,10000
4,-90,0.5,48,504,10000
1,-60,0.5,48,0,10000
2,-60,0.5,48,555,10000
3,-60,0.5,48,357,10000
4,-60,0.5,48,528,10000
1,-30,0.5,48,0,10000
2,-30,0.5,48,526,10000
3,-30,0.5,48,293,10000
4,-30,0.5,48,532,10000
1,0,0.5,48,0,10000
2,0,0.5,48,531,10000
