virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-30,1,95,341,10000
1,0,1,95,0,10000
2,0,1,95,227,10000
3,0,1,95,108,10000
4,0,1,95,364,10000
1,30,1,95,0,10000
2,30,1,95,302,10000
3,30,1,95,127,10000
4,30,1,95,378,10000
1,60,1,95,0,10000
2,60,1,95,345,10000
3,60,1,95,136,10000
4,60,1,95,484,10000
1,90,1,95,0,10000
2,90,1,95,449,10000
3,90,1,95,178,10000
4,90,1,95,517,10000
1,120,1,95,0,10000
2,120,1,95,516,10000
3,120,1,95,192,10000
4,120,1,95,561,10000
1,150,1,95,0,10000
2,150,1,95,560,10000
3,150,1,95,251,10000
4,150,1,95,580,10000
1,180,1,95,0,10000
