virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-120,0.3333333333333333,33,370,10000
4,-120,0.3333333333333333,33,570,10000
1,-90,0.3333333333333333,33,0,10000
2,-90,0.3333333333333333,33,672,10000
3,-90,0.3333333333333333,33,424,10000
4,-90,0.3333333333333333,33,603,10000
1,-60,0.3333333333333333,33,0,10000
2,-60,0.3333333333333333,33,606,10000
3,-60,0.3333333333333333,33,355,10000
4,-60,0.3333333333333333,33,556,10000
1,-30,0.3333333333333333,33,0,10000
2,-30,0.3333333333333333,33,569,10000
3,-30,0.3333333333333333,33,367,10000
4,-30,0.3333333333333333,33,471,10000
1,0,0.3333333333333333,33,0,10000
2,0,0.3333333333333333,33,583,10000
3,0,0.3333333333333333,33,331,10000
4,0,0.3333333333333333,33,552,10000
1,30,0.3333333333333333,33,0,10000
2,30,0.3333333333333333,33,597,10000
3,30,0.3333333333333333,33,350,10000
4,30,0.3333333333333333,33,552,10000
1,60,0.3333333333333333,33,0,10000
2,60,0.3333333333333333,33,645,10000
3,60,0.3333333333333333,33,339,10000
4,60,0.3333333333333333,33,572,10000
