virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-210,0.4583333333333333,44,0,10000
2,-210,0.4583333333333333,44,679,10000
3,-210,0.4583333333333333,44,427,10000
4,-210,0.4583333333333333,44,629,10000
1,-180,0.4583333333333333,44,0,10000
2,-180,0.4583333333333333,44,671,10000
3,-180,0.4583333333333333,44,423,10000
4,-180,0.4583333333333333,44,606,10000
1,-150,0.4583333333333333,44,0,10000
2,-150,0.4583333333333333,44,621,10000
3,-150,0.4583333333333333,44,448,10000
4,-150,0.4583333333333333,44,607,10000
1,-120,0.4583333333333333,44,0,10000
2,-120,0.4583333333333333,44,654,10000
3,-120,0.4583333333333333,44,373,10000
4,-120,0.4583333333333333,44,562,10000
1,-90,0.4583333333333333,44,0,10000
2,-90,0.4583333333333333,44,604,10000
3,-90,0.4583333333333333,44,355,10000
4,-90,0.4583333333333333,44,601,10000
1,-60,0.4583333333333333,44,1,10000
2,-60,0.4583333333333333,44,535,10000
3,-60,0.4583333333333333,44,341,10000
4,-60,0.4583333333333333,44,516,10000
1,-30,0.4583333333333333,44,0,10000
2,-30,0.4583333333333333,44,466,10000
