virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-90,0.625,60,1,10000
2,-90,0.625,60,590,10000
3,-90,0.625,60,307,10000
4,-90,0.625,60,554,10000
1,-60,0.625,60,0,10000
2,-60,0.625,60,571,10000
3,-60,0.625,60,327,10000
4,-60,0.625,60,489,10000
1,-30,0.625,60,0,10000
2,-30,0.625,60,471,10000
3,-30,0.625,60,235,10000
4,-30,0.625,60,480,10000
1,0,0.625,60,0,10000
2,0,0.625,60,487,10000
3,0,0.625,60,269,10000
4,0,0.625,60,444,10000
1,30,0.625,60,0,10000
2,30,0.625,60,506,10000
3,30,0.625,60,319,10000
4,30,0.625,60,522,10000
1,60,0.625,60,0,10000
2,60,0.625,60,583,10000
3,60,0.625,60,306,10000
4,60,0.625,60,534,10000
1,90,0.625,60,0,10000
2,90,0.625,60,617,10000
