virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-270,0.375,36,0,10000
2,-270,0.375,36,709,10000
3,-270,0.375,36,410,10000
4,-270,0.375,36,639,10000
1,-240,0.375,36,0,10000
2,-240,0.375,36,667,10000
3,-240,0.375,36,399,10000
4,-240,0.375,36,669,10000
1,-210,0.375,36,0,10000
2,-210,0.375,36,706,10000
3,-210,0.375,36,452,10000
4,-210,0.375,36,601,10000
1,-180,0.375,36,0,10000
2,-180,0.375,36,646,10000
3,-180,0.375,36,433,10000
4,-180,0.375,36,642,10000
1,-150,0.375,36,1,10000
2,-150,0.375,36,669,10000
3,-150,0.375,36,384,10000
4,-150,0.375,36,621,10000
1,-120,0.375,36,0,10000
2,-120,0.375,36,654,10000
3,-120,0.375,36,410,10000
4,-120,0.375,36,589,10000
1,-90,0.375,36,0,10000
2,-90,0.375,36,609,10000
