virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-60,0.6666666666666666,64,0,10000
2,-60,0.6666666666666666,64,512,10000
3,-60,0.6666666666666666,64,265,10000
4,-60,0.6666666666666666,64,505,10000
1,-30,0.6666666666666666,64,0,10000
2,-30,0.6666666666666666,64,417,10000
3,-30,0.6666666666666666,64,262,10000
4,-30,0.6666666666666666,64,467,10000
1,0,0.6666666666666666,64,0,10000
2,0,0.6666666666666666,64,468,10000
3,0,0.6666666666666666,64,263,10000
4,0,0.6666666666666666,64,477,10000
1,30,0.6666666666666666,64,0,10000
2,30,0.6666666666666666,64,506,10000
3,30,0.6666666666666666,64,283,10000
4,30,0.6666666666666666,64,516,10000
1,60,0.6666666666666666,64,0,10000
2,60,0.6666666666666666,64,583,10000
3,60,0.6666666666666666,64,319,10000
4,60,0.6666666666666666,64,561,10000
1,90,0.6666666666666666,64,0,10000
2,90,0.6666666666666666,64,608,10000
3,90,0.6666666666666666,64,314,10000
4,90,0.6666666666666666,64,528,10000
1,120,0.6666666666666666,64,0,10000
2,120,0.6666666666666666,64,559,10000
3,120,0.6666666666666666,64,338,10000
