virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,90,0.875,84,506,10000
3,90,0.875,84,275,10000
4,90,0.875,84,571,10000
1,120,0.875,84,0,10000
2,120,0.875,84,527,10000
3,120,0.875,84,292,10000
4,120,0.875,84,560,10000
1,150,0.875,84,0,10000
2,150,0.875,84,585,10000
3,150,0.875,84,334,10000
4,150,0.875,84,547,10000
1,180,0.875,84,0,10000
2,180,0.875,84,661,10000
3,180,0.875,84,338,10000
4,180,0.875,84,611,10000
1,210,0.875,84,0,10000
2,210,0.875,84,662,10000
3,210,0.875,84,358,10000
4,210,0.875,84,635,10000
1,240,0.875,84,0,10000
2,240,0.875,84,704,10000
3,240,0.875,84,404,10000
4,240,0.875,84,597,10000
1,270,0.875,84,0,10000
2,270,0.875,84,656,10000
3,270,0.875,84,385,10000
