virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,360,0.7083333333333333,70,666,10000
3,360,0.7083333333333333,70,415,10000
4,360,0.7083333333333333,70,594,10000
1,-360,0.75,70,1,10000
2,-360,0.75,70,654,10000
3,-360,0.75,70,423,10000
4,-360,0.75,70,655,10000
1,-330,0.75,70,1,10000
2,-330,0.75,70,674,10000
3,-330,0.75,70,423,10000
4,-330,0.75,70,629,10000
1,-300,0.75,70,0,10000
2,-300,0.75,70,699,10000
3,-300,0.75,70,427,10000
4,-300,0.75,70,621,10000
1,-270,0.75,70,0,10000
2,-270,0.75,70,680,10000
3,-270,0.75,70,448,10000
4,-270,0.75,70,626,10000
1,-240,0.75,70,0,10000
2,-240,0.75,70,695,10000
3,-240,0.75,70,395,10000
4,-240,0.75,70,631,10000
1,-210,0.75,70,0,10000
2,-210,0.75,70,691,10000
3,-210,0.75,70,406,10000
