virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-180,0,2,627,10000
1,-150,0,2,0,10000
2,-150,0,2,689,10000
3,-150,0,2,454,10000
4,-150,0,2,644,10000
1,-120,0,2,0,10000
2,-120,0,2,685,10000
3,-120,0,2,477,10000
4,-120,0,2,593,10000
1,-90,0,2,0,10000
2,-90,0,2,707,10000
3,-90,0,2,400,10000
4,-90,0,2,660,10000
1,-60,0,2,0,10000
2,-60,0,2,725,10000
3,-60,0,2,436,10000
4,-60,0,2,645,10000
1,-30,0,2,1,10000
2,-30,0,2,691,10000
3,-30,0,2,412,10000
4,-30,0,2,608,10000
1,0,0,2,0,10000
2,0,0,2,719,10000
3,0,0,2,465,10000
4,0,0,2,658,10000
1,30,0,2,0,10000
