virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-360,0.5416666666666666,51,436,10000
4,-360,0.5416666666666666,51,647,10000
1,-330,0.5416666666666666,51,1,10000
2,-330,0.5416666666666666,51,664,10000
3,-330,0.5416666666666666,51,419,10000
4,-330,0.5416666666666666,51,627,10000
1,-300,0.5416666666666666,51,0,10000
2,-300,0.5416666666666666,51,720,10000
3,-300,0.5416666666666666,51,412,10000
4,-300,0.5416666666666666,51,632,10000
1,-270,0.5416666666666666,51,1,10000
2,-270,0.5416666666666666,51,661,10000
3,-270,0.5416666666666666,51,402,10000
4,-270,0.5416666666666666,51,606,10000
1,-240,0.5416666666666666,51,2,10000
2,-240,0.5416666666666666,51,696,10000
3,-240,0.5416666666666666,51,427,10000
4,-240,0.5416666666666666,51,661,10000
1,-210,0.5416666666666666,51,1,10000
2,-210,0.5416666666666666,51,646,10000
3,-210,0.5416666666666666,51,456,10000
4,-210,0.5416666666666666,51,647,10000
1,-180,0.5416666666666666,51,0,10000
2,-180,0.5416666666666666,51,685,10000
3,-180,0.5416666666666666,51,395,10000
4,-180,0.5416666666666666,51,584,10000
