virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,150,0.9583333333333333,92,550,10000
3,150,0.9583333333333333,92,319,10000
4,150,0.9583333333333333,92,591,10000
1,180,0.9583333333333333,92,0,10000
2,180,0.9583333333333333,92,612,10000
3,180,0.9583333333333333,92,287,10000
4,180,0.9583333333333333,92,588,10000
1,210,0.9583333333333333,92,0,10000
2,210,0.9583333333333333,92,639,10000
3,210,0.9583333333333333,92,324,10000
4,210,0.9583333333333333,92,586,10000
1,240,0.9583333333333333,92,0,10000
2,240,0.9583333333333333,92,649,10000
3,240,0.9583333333333333,92,384,10000
4,240,0.9583333333333333,92,642,10000
1,270,0.9583333333333333,92,0,10000
2,270,0.9583333333333333,92,650,10000
3,270,0.9583333333333333,92,357,10000
4,270,0.9583333333333333,92,623,10000
1,300,0.9583333333333333,92,0,10000
2,300,0.9583333333333333,92,672,10000
3,300,0.9583333333333333,92,383,10000
4,300,0.9583333333333333,92,620,10000
1,330,0.9583333333333333,92,0,10000
2,330,0.9583333333333333,92,653,10000
3,330,0.9583333333333333,92,415,10000
