virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-150,0.8333333333333333,79,615,10000
1,-120,0.8333333333333333,79,0,10000
2,-120,0.8333333333333333,79,558,10000
3,-120,0.8333333333333333,79,335,10000
4,-120,0.8333333333333333,79,556,10000
1,-90,0.8333333333333333,79,0,10000
2,-90,0.8333333333333333,79,523,10000
3,-90,0.8333333333333333,79,305,10000
4,-90,0.8333333333333333,79,495,10000
1,-60,0.8333333333333333,79,0,10000
2,-60,0.8333333333333333,79,455,10000
3,-60,0.8333333333333333,79,258,10000
4,-60,0.8333333333333333,79,459,10000
1,-30,0.8333333333333333,79,0,10000
2,-30,0.8333333333333333,79,371,10000
3,-30,0.8333333333333333,79,185,10000
4,-30,0.8333333333333333,79,415,10000
1,0,0.8333333333333333,79,0,10000
2,0,0.8333333333333333,79,360,10000
3,0,0.8333333333333333,79,197,10000
4,0,0.8333333333333333,79,405,10000
1,30,0.8333333333333333,79,0,10000
2,30,0.8333333333333333,79,396,10000
3,30,0.8333333333333333,79,260,10000
4,30,0.8333333333333333,79,465,10000
1,60,0.8333333333333333,79,0,10000
