virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-270,0.125,13,694,10000
3,-270,0.125,13,431,10000
4,-270,0.125,13,621,10000
1,-240,0.125,13,2,10000
2,-240,0.125,13,722,10000
3,-240,0.125,13,430,10000
4,-240,0.125,13,613,10000
1,-210,0.125,13,0,10000
2,-210,0.125,13,692,10000
3,-210,0.125,13,436,10000
4,-210,0.125,13,608,10000
1,-180,0.125,13,0,10000
2,-180,0.125,13,681,10000
3,-180,0.125,13,404,10000
4,-180,0.125,13,630,10000
1,-150,0.125,13,0,10000
2,-150,0.125,13,691,10000
3,-150,0.125,13,415,10000
4,-150,0.125,13,632,10000
1,-120,0.125,13,0,10000
2,-120,0.125,13,688,10000
3,-120,0.125,13,403,10000
4,-120,0.125,13,607,10000
1,-90,0.125,13,0,10000
2,-90,0.125,13,712,10000
3,-90,0.125,13,413,10000
