virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,210,0.7916666666666666,77,587,10000
1,240,0.7916666666666666,77,0,10000
2,240,0.7916666666666666,77,716,10000
3,240,0.7916666666666666,77,387,10000
4,240,0.7916666666666666,77,612,10000
1,270,0.7916666666666666,77,0,10000
2,270,0.7916666666666666,77,719,10000
3,270,0.7916666666666666,77,391,10000
4,270,0.7916666666666666,77,641,10000
1,300,0.7916666666666666,77,0,10000
2,300,0.7916666666666666,77,703,10000
3,300,0.7916666666666666,77,392,10000
4,300,0.7916666666666666,77,666,10000
1,330,0.7916666666666666,77,0,10000
2,330,0.7916666666666666,77,687,10000
3,330,0.7916666666666666,77,439,10000
4,330,0.7916666666666666,77,596,10000
1,360,0.7916666666666666,77,0,10000
2,360,0.7916666666666666,77,715,10000
3,360,0.7916666666666666,77,407,10000
4,360,0.7916666666666666,77,661,10000
1,-360,0.8333333333333333,77,0,10000
2,-360,0.8333333333333333,77,662,10000
3,-360,0.8333333333333333,77,414,10000
4,-360,0.8333333333333333,77,591,10000
1,-330,0.8333333333333333,77,1,10000
