virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,330,0.9583333333333333,93,638,10000
1,360,0.9583333333333333,93,0,10000
2,360,0.9583333333333333,93,686,10000
3,360,0.9583333333333333,93,390,10000
4,360,0.9583333333333333,93,606,10000
1,-360,1,93,0,10000
2,-360,1,93,688,10000
3,-360,1,93,449,10000
4,-360,1,93,603,10000
1,-330,1,93,0,10000
2,-330,1,93,640,10000
3,-330,1,93,413,10000
4,-330,1,93,647,10000
1,-300,1,93,0,10000
2,-300,1,93,673,10000
3,-300,1,93,402,10000
4,-300,1,93,614,10000
1,-270,1,93,0,10000
2,-270,1,93,700,10000
3,-270,1,93,379,10000
4,-270,1,93,611,10000
1,-240,1,93,0,10000
2,-240,1,93,652,10000
3,-240,1,93,409,10000
4,-240,1,93,622,10000
1,-210,1,93,0,10000
