virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,60,0.8333333333333333,80,496,10000
3,60,0.8333333333333333,80,277,10000
4,60,0.8333333333333333,80,512,10000
1,90,0.8333333333333333,80,0,10000
2,90,0.8333333333333333,80,563,10000
3,90,0.8333333333333333,80,319,10000
4,90,0.8333333333333333,80,524,10000
1,120,0.8333333333333333,80,0,10000
2,120,0.8333333333333333,80,585,10000
3,120,0.8333333333333333,80,314,10000
4,120,0.8333333333333333,80,559,10000
1,150,0.8333333333333333,80,0,10000
2,150,0.8333333333333333,80,649,10000
3,150,0.8333333333333333,80,310,10000
4,150,0.8333333333333333,80,580,10000
1,180,0.8333333333333333,80,0,10000
2,180,0.8333333333333333,80,608,10000
3,180,0.8333333333333333,80,342,10000
4,180,0.8333333333333333,80,607,10000
1,210,0.8333333333333333,80,0,10000
2,210,0.8333333333333333,80,661,10000
3,210,0.8333333333333333,80,365,10000
4,210,0.8333333333333333,80,645,10000
1,240,0.8333333333333333,80,0,10000
2,240,0.8333333333333333,80,695,10000
3,240,0.8333333333333333,80,427,10000
