virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-210,1,94,605,10000
3,-210,1,94,353,10000
4,-210,1,94,585,10000
1,-180,1,94,0,10000
2,-180,1,94,600,10000
3,-180,1,94,312,10000
4,-180,1,94,601,10000
1,-150,1,94,0,10000
2,-150,1,94,567,10000
3,-150,1,94,321,10000
4,-150,1,94,587,10000
1,-120,1,94,0,10000
2,-120,1,94,493,10000
3,-120,1,94,252,10000
4,-120,1,94,560,10000
1,-90,1,94,0,10000
2,-90,1,94,425,10000
3,-90,1,94,225,10000
4,-90,1,94,462,10000
1,-60,1,94,0,10000
2,-60,1,94,338,10000
3,-60,1,94,140,10000
4,-60,1,94,464,10000
1,-30,1,94,0,10000
2,-30,1,94,254,10000
3,-30,1,94,116,10000
