virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,360,0.4583333333333333,47,436,10000
4,360,0.4583333333333333,47,664,10000
1,-360,0.5,47,1,10000
2,-360,0.5,47,704,10000
3,-360,0.5,47,434,10000
4,-360,0.5,47,650,10000
1,-330,0.5,47,0,10000
2,-330,0.5,47,684,10000
3,-330,0.5,47,454,10000
4,-330,0.5,47,614,10000
1,-300,0.5,47,0,10000
2,-300,0.5,47,727,10000
3,-300,0.5,47,444,10000
4,-300,0.5,47,620,10000
1,-270,0.5,47,2,10000
2,-270,0.5,47,696,10000
3,-270,0.5,47,442,10000
4,-270,0.5,47,604,10000
1,-240,0.5,47,0,10000
2,-240,0.5,47,650,10000
3,-240,0.5,47,440,10000
4,-240,0.5,47,663,10000
1,-210,0.5,47,0,10000
2,-210,0.5,47,679,10000
3,-210,0.5,47,387,10000
4,-210,0.5,47,547,10000
