virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-180,0.25,25,679,10000
3,-180,0.25,25,429,10000
4,-180,0.25,25,629,10000
1,-150,0.25,25,2,10000
2,-150,0.25,25,704,10000
3,-150,0.25,25,411,10000
4,-150,0.25,25,644,10000
1,-120,0.25,25,0,10000
2,-120,0.25,25,680,10000
3,-120,0.25,25,428,10000
4,-120,0.25,25,638,10000
1,-90,0.25,25,0,10000
2,-90,0.25,25,614,10000
3,-90,0.25,25,365,10000
4,-90,0.25,25,604,10000
1,-60,0.25,25,0,10000
2,-60,0.25,25,612,10000
3,-60,0.25,25,388,10000
4,-60,0.25,25,560,10000
1,-30,0.25,25,0,10000
2,-30,0.25,25,566,10000
3,-30,0.25,25,380,10000
4,-30,0.25,25,558,10000
1,0,0.25,25,0,10000
2,0,0.25,25,602,10000
3,0,0.25,25,381,10000
