virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-300,0.08333333333333333,9,706,10000
3,-300,0.08333333333333333,9,441,10000
4,-300,0.08333333333333333,9,658,10000
1,-270,0.08333333333333333,9,0,10000
2,-270,0.08333333333333333,9,686,10000
3,-270,0.08333333333333333,9,423,10000
4,-270,0.08333333333333333,9,629,10000
1,-240,0.08333333333333333,9,0,10000
2,-240,0.08333333333333333,9,694,10000
3,-240,0.08333333333333333,9,406,10000
4,-240,0.08333333333333333,9,625,10000
1,-210,0.08333333333333333,9,0,10000
2,-210,0.08333333333333333,9,676,10000
3,-210,0.08333333333333333,9,411,10000
4,-210,0.08333333333333333,9,621,10000
1,-180,0.08333333333333333,9,0,10000
2,-180,0.08333333333333333,9,696,10000
3,-180,0.08333333333333333,9,431,10000
4,-180,0.08333333333333333,9,638,10000
1,-150,0.08333333333333333,9,0,10000
2,-150,0.08333333333333333,9,751,10000
3,-150,0.08333333333333333,9,463,10000
4,-150,0.08333333333333333,9,640,10000
1,-120,0.08333333333333333,9,0,10000
2,-120,0.08333333333333333,9,692,10000
3,-120,0.08333333333333333,9,432,10000
