virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-210,0.75,71,592,10000
1,-180,0.75,71,0,10000
2,-180,0.75,71,666,10000
3,-180,0.75,71,346,10000
4,-180,0.75,71,603,10000
1,-150,0.75,71,0,10000
2,-150,0.75,71,613,10000
3,-150,0.75,71,349,10000
4,-150,0.75,71,550,10000
1,-120,0.75,71,1,10000
2,-120,0.75,71,582,10000
3,-120,0.75,71,356,10000
4,-120,0.75,71,525,10000
1,-90,0.75,71,0,10000
2,-90,0.75,71,585,10000
3,-90,0.75,71,292,10000
4,-90,0.75,71,500,10000
1,-60,0.75,71,0,10000
2,-60,0.75,71,456,10000
3,-60,0.75,71,285,10000
4,-60,0.75,71,474,10000
1,-30,0.75,71,0,10000
2,-30,0.75,71,356,10000
3,-30,0.75,71,226,10000
4,-30,0.75,71,387,10000
1,0,0.75,71,0,10000
