virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-120,0.875,83,523,10000
1,-90,0.875,83,0,10000
2,-90,0.875,83,494,10000
3,-90,0.875,83,274,10000
4,-90,0.875,83,445,10000
1,-60,0.875,83,0,10000
2,-60,0.875,83,456,10000
3,-60,0.875,83,239,10000
4,-60,0.875,83,443,10000
1,-30,0.875,83,0,10000
2,-30,0.875,83,339,10000
3,-30,0.875,83,152,10000
4,-30,0.875,83,421,10000
1,0,0.875,83,0,10000
2,0,0.875,83,324,10000
3,0,0.875,83,197,10000
4,0,0.875,83,382,10000
1,30,0.875,83,0,10000
2,30,0.875,83,392,10000
3,30,0.875,83,233,10000
4,30,0.875,83,484,10000
1,60,0.875,83,0,10000
2,60,0.875,83,450,10000
3,60,0.875,83,233,10000
4,60,0.875,83,503,10000
1,90,0.875,83,0,10000
