virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,210,0.25,27,693,10000
3,210,0.25,27,419,10000
4,210,0.25,27,637,10000
1,240,0.25,27,0,10000
2,240,0.25,27,688,10000
3,240,0.25,27,428,10000
4,240,0.25,27,623,10000
1,270,0.25,27,0,10000
2,270,0.25,27,696,10000
3,270,0.25,27,445,10000
4,270,0.25,27,633,10000
1,300,0.25,27,0,10000
2,300,0.25,27,695,10000
3,300,0.25,27,464,10000
4,300,0.25,27,631,10000
1,330,0.25,27,0,10000
2,330,0.25,27,717,10000
3,330,0.25,27,440,10000
4,330,0.25,27,657,10000
1,360,0.25,27,1,10000
2,360,0.25,27,694,10000
3,360,0.25,27,423,10000
4,360,0.25,27,674,10000
1,-360,0.29166666666666663,27,0,10000
2,-360,0.29166666666666663,27,699,10000
3,-360,0.29166666666666663,27,420,10000
