virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,180,0.75,73,567,10000
1,210,0.75,73,0,10000
2,210,0.75,73,651,10000
3,210,0.75,73,402,10000
4,210,0.75,73,648,10000
1,240,0.75,73,0,10000
2,240,0.75,73,670,10000
3,240,0.75,73,417,10000
4,240,0.75,73,632,10000
1,270,0.75,73,0,10000
2,270,0.75,73,710,10000
3,270,0.75,73,392,10000
4,270,0.75,73,590,10000
1,300,0.75,73,0,10000
2,300,0.75,73,722,10000
3,300,0.75,73,429,10000
4,300,0.75,73,659,10000
1,330,0.75,73,0,10000
2,330,0.75,73,727,10000
3,330,0.75,73,364,10000
4,330,0.75,73,626,10000
1,360,0.75,73,0,10000
2,360,0.75,73,661,10000
3,360,0.75,73,427,10000
4,360,0.75,73,674,10000
1,-360,0.7916666666666666,73,0,10000
