virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-270,0.9166666666666666,86,667,10000
3,-270,0.9166666666666666,86,417,10000
4,-270,0.9166666666666666,86,599,10000
1,-240,0.9166666666666666,86,0,10000
2,-240,0.9166666666666666,86,592,10000
3,-240,0.9166666666666666,86,383,10000
4,-240,0.9166666666666666,86,610,10000
1,-210,0.9166666666666666,86,0,10000
2,-210,0.9166666666666666,86,629,10000
3,-210,0.9166666666666666,86,382,10000
4,-210,0.9166666666666666,86,574,10000
1,-180,0.9166666666666666,86,0,10000
2,-180,0.9166666666666666,86,612,10000
3,-180,0.9166666666666666,86,359,10000
4,-180,0.9166666666666666,86,592,10000
1,-150,0.9166666666666666,86,1,10000
2,-150,0.9166666666666666,86,588,10000
3,-150,0.9166666666666666,86,310,10000
4,-150,0.9166666666666666,86,555,10000
1,-120,0.9166666666666666,86,1,10000
2,-120,0.9166666666666666,86,545,10000
3,-120,0.9166666666666666,86,325,10000
4,-120,0.9166666666666666,86,525,10000
1,-90,0.9166666666666666,86,0,10000
2,-90,0.9166666666666666,86,484,10000
3,-90,0.9166666666666666,86,268,10000
