virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,360,0.20833333333333331,24,628,10000
1,-360,0.25,24,2,10000
2,-360,0.25,24,682,10000
3,-360,0.25,24,420,10000
4,-360,0.25,24,645,10000
1,-330,0.25,24,1,10000
2,-330,0.25,24,705,10000
3,-330,0.25,24,408,10000
4,-330,0.25,24,674,10000
1,-300,0.25,24,0,10000
2,-300,0.25,24,675,10000
3,-300,0.25,24,456,10000
4,-300,0.25,24,657,10000
1,-270,0.25,24,2,10000
2,-270,0.25,24,686,10000
3,-270,0.25,24,416,10000
4,-270,0.25,24,657,10000
1,-240,0.25,24,0,10000
2,-240,0.25,24,646,10000
3,-240,0.25,24,443,10000
4,-240,0.25,24,654,10000
1,-210,0.25,24,0,10000
2,-210,0.25,24,680,10000
3,-210,0.25,24,409,10000
4,-210,0.25,24,628,10000
1,-180,0.25,24,0,10000
