virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,180,0.20833333333333331,23,687,10000
3,180,0.20833333333333331,23,420,10000
4,180,0.20833333333333331,23,622,10000
1,210,0.20833333333333331,23,0,10000
2,210,0.20833333333333331,23,707,10000
3,210,0.20833333333333331,23,443,10000
4,210,0.20833333333333331,23,608,10000
1,240,0.20833333333333331,23,0,10000
2,240,0.20833333333333331,23,689,10000
3,240,0.20833333333333331,23,425,10000
4,240,0.20833333333333331,23,621,10000
1,270,0.20833333333333331,23,0,10000
2,270,0.20833333333333331,23,740,10000
3,270,0.20833333333333331,23,432,10000
4,270,0.20833333333333331,23,594,10000
1,300,0.20833333333333331,23,0,10000
2,300,0.20833333333333331,23,750,10000
3,300,0.20833333333333331,23,431,10000
4,300,0.20833333333333331,23,625,10000
1,330,0.20833333333333331,23,1,10000
2,330,0.20833333333333331,23,682,10000
3,330,0.20833333333333331,23,424,10000
4,330,0.20833333333333331,23,624,10000
1,360,0.20833333333333331,23,0,10000
2,360,0.20833333333333331,23,718,10000
3,360,0.20833333333333331,23,471,10000
