virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-120,0.5833333333333333,56,0,10000
2,-120,0.5833333333333333,56,632,10000
3,-120,0.5833333333333333,56,364,10000
4,-120,0.5833333333333333,56,654,10000
1,-90,0.5833333333333333,56,1,10000
2,-90,0.5833333333333333,56,598,10000
3,-90,0.5833333333333333,56,352,10000
4,-90,0.5833333333333333,56,563,10000
1,-60,0.5833333333333333,56,0,10000
2,-60,0.5833333333333333,56,522,10000
3,-60,0.5833333333333333,56,320,10000
4,-60,0.5833333333333333,56,494,10000
1,-30,0.5833333333333333,56,0,10000
2,-30,0.5833333333333333,56,469,10000
3,-30,0.5833333333333333,56,268,10000
4,-30,0.5833333333333333,56,460,10000
1,0,0.5833333333333333,56,0,10000
2,0,0.5833333333333333,56,474,10000
3,0,0.5833333333333333,56,268,10000
4,0,0.5833333333333333,56,487,10000
1,30,0.5833333333333333,56,0,10000
2,30,0.5833333333333333,56,506,10000
3,30,0.5833333333333333,56,332,10000
4,30,0.5833333333333333,56,497,10000
1,60,0.5833333333333333,56,0,10000
2,60,0.5833333333333333,56,602,10000
