virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,0,0.25,26,591,10000
1,30,0.25,26,0,10000
2,30,0.25,26,636,10000
3,30,0.25,26,397,10000
4,30,0.25,26,564,10000
1,60,0.25,26,0,10000
2,60,0.25,26,669,10000
3,60,0.25,26,375,10000
4,60,0.25,26,561,10000
1,90,0.25,26,2,10000
2,90,0.25,26,691,10000
3,90,0.25,26,421,10000
4,90,0.25,26,597,10000
1,120,0.25,26,0,10000
2,120,0.25,26,689,10000
3,120,0.25,26,423,10000
4,120,0.25,26,588,10000
1,150,0.25,26,0,10000
2,150,0.25,26,664,10000
3,150,0.25,26,413,10000
4,150,0.25,26,600,10000
1,180,0.25,26,0,10000
2,180,0.25,26,678,10000
3,180,0.25,26,429,10000
4,180,0.25,26,607,10000
1,210,0.25,26,0,10000
