virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,90,0.3333333333333333,34,0,10000
2,90,0.3333333333333333,34,637,10000
3,90,0.3333333333333333,34,392,10000
4,90,0.3333333333333333,34,575,10000
1,120,0.3333333333333333,34,0,10000
2,120,0.3333333333333333,34,647,10000
3,120,0.3333333333333333,34,427,10000
4,120,0.3333333333333333,34,594,10000
1,150,0.3333333333333333,34,0,10000
2,150,0.3333333333333333,34,657,10000
3,150,0.3333333333333333,34,433,10000
4,150,0.3333333333333333,34,626,10000
1,180,0.3333333333333333,34,1,10000
2,180,0.3333333333333333,34,628,10000
3,180,0.3333333333333333,34,405,10000
4,180,0.3333333333333333,34,658,10000
1,210,0.3333333333333333,34,0,10000
2,210,0.3333333333333333,34,712,10000
3,210,0.3333333333333333,34,440,10000
4,210,0.3333333333333333,34,674,10000
1,240,0.3333333333333333,34,0,10000
2,240,0.3333333333333333,34,726,10000
3,240,0.3333333333333333,34,397,10000
4,240,0.3333333333333333,34,667,10000
1,270,0.3333333333333333,34,0,10000
2,270,0.3333333333333333,34,756,10000
