virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,0,0.75,72,365,10000
3,0,0.75,72,222,10000
4,0,0.75,72,431,10000
1,30,0.75,72,0,10000
2,30,0.75,72,448,10000
3,30,0.75,72,258,10000
4,30,0.75,72,488,10000
1,60,0.75,72,0,10000
2,60,0.75,72,530,10000
3,60,0.75,72,298,10000
4,60,0.75,72,535,10000
1,90,0.75,72,0,10000
2,90,0.75,72,575,10000
3,90,0.75,72,312,10000
4,90,0.75,72,537,10000
1,120,0.75,72,0,10000
2,120,0.75,72,582,10000
3,120,0.75,72,316,10000
4,120,0.75,72,548,10000
1,150,0.75,72,0,10000
2,150,0.75,72,617,10000
3,150,0.75,72,335,10000
4,150,0.75,72,605,10000
1,180,0.75,72,0,10000
2,180,0.75,72,658,10000
3,180,0.75,72,364,10000
