virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-240,0.16666666666666666,17,698,10000
3,-240,0.16666666666666666,17,420,10000
4,-240,0.16666666666666666,17,671,10000
1,-210,0.16666666666666666,17,0,10000
2,-210,0.16666666666666666,17,703,10000
3,-210,0.16666666666666666,17,440,10000
4,-210,0.16666666666666666,17,607,10000
1,-180,0.16666666666666666,17,0,10000
2,-180,0.16666666666666666,17,716,10000
3,-180,0.16666666666666666,17,421,10000
4,-180,0.16666666666666666,17,652,10000
1,-150,0.16666666666666666,17,0,10000
2,-150,0.16666666666666666,17,666,10000
3,-150,0.16666666666666666,17,439,10000
4,-150,0.16666666666666666,17,608,10000
1,-120,0.16666666666666666,17,0,10000
2,-120,0.16666666666666666,17,694,10000
3,-120,0.16666666666666666,17,430,10000
4,-120,0.16666666666666666,17,619,10000
1,-90,0.16666666666666666,17,0,10000
2,-90,0.16666666666666666,17,644,10000
3,-90,0.16666666666666666,17,383,10000
4,-90,0.16666666666666666,17,620,10000
1,-60,0.16666666666666666,17,1,10000
2,-60,0.16666666666666666,17,669,10000
3,-60,0.16666666666666666,17,397,10000
