virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,300,0.9166666666666666,89,665,10000
1,330,0.9166666666666666,89,0,10000
2,330,0.9166666666666666,89,707,10000
3,330,0.9166666666666666,89,401,10000
4,330,0.9166666666666666,89,611,10000
1,360,0.9166666666666666,89,0,10000
2,360,0.9166666666666666,89,691,10000
3,360,0.9166666666666666,89,408,10000
4,360,0.9166666666666666,89,617,10000
1,-360,0.9583333333333333,89,0,10000
2,-360,0.9583333333333333,89,695,10000
3,-360,0.9583333333333333,89,444,10000
4,-360,0.9583333333333333,89,675,10000
1,-330,0.9583333333333333,89,0,10000
2,-330,0.9583333333333333,89,661,10000
3,-330,0.9583333333333333,89,400,10000
4,-330,0.9583333333333333,89,620,10000
1,-300,0.9583333333333333,89,0,10000
2,-300,0.9583333333333333,89,691,10000
3,-300,0.9583333333333333,89,411,10000
4,-300,0.9583333333333333,89,610,10000
1,-270,0.9583333333333333,89,0,10000
2,-270,0.9583333333333333,89,685,10000
3,-270,0.9583333333333333,89,368,10000
4,-270,0.9583333333333333,89,597,10000
1,-240,0.9583333333333333,89,0,10000
