virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-360,0,1,0,10000
2,-360,0,1,695,10000
3,-360,0,1,424,10000
4,-360,0,1,618,10000
1,-330,0,1,0,10000
2,-330,0,1,725,10000
3,-330,0,1,410,10000
4,-330,0,1,610,10000
1,-300,0,1,0,10000
2,-300,0,1,742,10000
3,-300,0,1,418,10000
4,-300,0,1,613,10000
1,-270,0,1,1,10000
2,-270,0,1,727,10000
3,-270,0,1,446,10000
4,-270,0,1,598,10000
1,-240,0,1,0,10000
2,-240,0,1,696,10000
3,-240,0,1,425,10000
4,-240,0,1,677,10000
1,-210,0,1,1,10000
2,-210,0,1,731,10000
3,-210,0,1,451,10000
4,-210,0,1,602,10000
1,-180,0,1,0,10000
2,-180,0,1,697,10000
3,-180,0,1,433,10000
