virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-150,0.5416666666666666,52,1,10000
2,-150,0.5416666666666666,52,665,10000
3,-150,0.5416666666666666,52,383,10000
4,-150,0.5416666666666666,52,601,10000
1,-120,0.5416666666666666,52,0,10000
2,-120,0.5416666666666666,52,638,10000
3,-120,0.5416666666666666,52,395,10000
4,-120,0.5416666666666666,52,573,10000
1,-90,0.5416666666666666,52,0,10000
2,-90,0.5416666666666666,52,607,10000
3,-90,0.5416666666666666,52,384,10000
4,-90,0.5416666666666666,52,541,10000
1,-60,0.5416666666666666,52,0,10000
2,-60,0.5416666666666666,52,545,10000
3,-60,0.5416666666666666,52,352,10000
4,-60,0.5416666666666666,52,509,10000
1,-30,0.5416666666666666,52,0,10000
2,-30,0.5416666666666666,52,449,10000
3,-30,0.5416666666666666,52,292,10000
4,-30,0.5416666666666666,52,505,10000
1,0,0.5416666666666666,52,1,10000
2,0,0.5416666666666666,52,496,10000
3,0,0.5416666666666666,52,323,10000
4,0,0.5416666666666666,52,485,10000
1,30,0.5416666666666666,52,0,10000
2,30,0.5416666666666666,52,540,10000
