virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,210,0,4,616,10000
1,240,0,4,1,10000
2,240,0,4,755,10000
3,240,0,4,434,10000
4,240,0,4,639,10000
1,270,0,4,0,10000
2,270,0,4,695,10000
3,270,0,4,389,10000
4,270,0,4,661,10000
1,300,0,4,2,10000
2,300,0,4,683,10000
3,300,0,4,441,10000
4,300,0,4,635,10000
1,330,0,4,0,10000
2,330,0,4,660,10000
3,330,0,4,426,10000
4,330,0,4,612,10000
1,360,0,4,0,10000
2,360,0,4,678,10000
3,360,0,4,437,10000
4,360,0,4,655,10000
1,-360,0.041666666666666664,4,0,10000
2,-360,0.041666666666666664,4,715,10000
3,-360,0.041666666666666664,4,370,10000
4,-360,0.041666666666666664,4,655,10000
1,-330,0.041666666666666664,4,1,10000
