virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-120,0.875,83,581,10000
1,-90,0.875,83,0,10000
2,-90,0.875,83,505,10000
3,-90,0.875,83,279,10000
4,-90,0.875,83,491,10000
1,-60,0.875,83,0,10000
2,-60,0.875,83,413,10000
3,-60,0.875,83,239,10000
4,-60,0.875,83,440,10000
1,-30,0.875,83,0,10000
2,-30,0.875,83,346,10000
3,-30,0.875,83,194,10000
4,-30,0.875,83,384,10000
1,0,0.875,83,0,10000
2,0,0.875,83,343,10000
3,0,0.875,83,178,10000
4,0,0.875,83,446,10000
1,30,0.875,83,0,10000
2,30,0.875,83,414,10000
3,30,0.875,83,203,10000
4,30,0.875,83,440,10000
1,60,0.875,83,0,10000
2,60,0.875,83,458,10000
3,60,0.875,83,234,10000
4,60,0.875,83,510,10000
1,90,0.875,83,0,10000
