virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,120,0.125,15,705,10000
3,120,0.125,15,430,10000
4,120,0.125,15,639,10000
1,150,0.125,15,0,10000
2,150,0.125,15,700,10000
3,150,0.125,15,433,10000
4,150,0.125,15,597,10000
1,180,0.125,15,1,10000
2,180,0.125,15,682,10000
3,180,0.125,15,434,10000
4,180,0.125,15,670,10000
1,210,0.125,15,0,10000
2,210,0.125,15,665,10000
3,210,0.125,15,432,10000
4,210,0.125,15,588,10000
1,240,0.125,15,0,10000
2,240,0.125,15,724,10000
3,240,0.125,15,411,10000
4,240,0.125,15,605,10000
1,270,0.125,15,0,10000
2,270,0.125,15,679,10000
3,270,0.125,15,415,10000
4,270,0.125,15,621,10000
1,300,0.125,15,0,10000
2,300,0.125,15,690,10000
3,300,0.125,15,445,10000
