virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-30,0.7083333333333333,68,425,10000
3,-30,0.7083333333333333,68,244,10000
4,-30,0.7083333333333333,68,430,10000
1,0,0.7083333333333333,68,0,10000
2,0,0.7083333333333333,68,413,10000
3,0,0.7083333333333333,68,255,10000
4,0,0.7083333333333333,68,438,10000
1,30,0.7083333333333333,68,0,10000
2,30,0.7083333333333333,68,478,10000
3,30,0.7083333333333333,68,253,10000
4,30,0.7083333333333333,68,482,10000
1,60,0.7083333333333333,68,0,10000
2,60,0.7083333333333333,68,539,10000
3,60,0.7083333333333333,68,268,10000
4,60,0.7083333333333333,68,486,10000
1,90,0.7083333333333333,68,0,10000
2,90,0.7083333333333333,68,587,10000
3,90,0.7083333333333333,68,336,10000
4,90,0.7083333333333333,68,587,10000
1,120,0.7083333333333333,68,0,10000
2,120,0.7083333333333333,68,639,10000
3,120,0.7083333333333333,68,311,10000
4,120,0.7083333333333333,68,541,10000
1,150,0.7083333333333333,68,0,10000
2,150,0.7083333333333333,68,632,10000
3,150,0.7083333333333333,68,371,10000
