virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-60,0.9583333333333333,91,416,10000
1,-30,0.9583333333333333,91,0,10000
2,-30,0.9583333333333333,91,274,10000
3,-30,0.9583333333333333,91,140,10000
4,-30,0.9583333333333333,91,383,10000
1,0,0.9583333333333333,91,0,10000
2,0,0.9583333333333333,91,297,10000
3,0,0.9583333333333333,91,144,10000
4,0,0.9583333333333333,91,377,10000
1,30,0.9583333333333333,91,0,10000
2,30,0.9583333333333333,91,338,10000
3,30,0.9583333333333333,91,150,10000
4,30,0.9583333333333333,91,434,10000
1,60,0.9583333333333333,91,0,10000
2,60,0.9583333333333333,91,419,10000
3,60,0.9583333333333333,91,195,10000
4,60,0.9583333333333333,91,476,10000
1,90,0.9583333333333333,91,0,10000
2,90,0.9583333333333333,91,474,10000
3,90,0.9583333333333333,91,251,10000
4,90,0.9583333333333333,91,519,10000
1,120,0.9583333333333333,91,0,10000
2,120,0.9583333333333333,91,510,10000
3,120,0.9583333333333333,91,254,10000
4,120,0.9583333333333333,91,520,10000
1,150,0.9583333333333333,91,2,10000
