virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,330,0.6666666666666666,66,700,10000
3,330,0.6666666666666666,66,394,10000
4,330,0.6666666666666666,66,629,10000
1,360,0.6666666666666666,66,0,10000
2,360,0.6666666666666666,66,700,10000
3,360,0.6666666666666666,66,406,10000
4,360,0.6666666666666666,66,595,10000
1,-360,0.7083333333333333,66,2,10000
2,-360,0.7083333333333333,66,671,10000
3,-360,0.7083333333333333,66,438,10000
4,-360,0.7083333333333333,66,601,10000
1,-330,0.7083333333333333,66,0,10000
2,-330,0.7083333333333333,66,721,10000
3,-330,0.7083333333333333,66,426,10000
4,-330,0.7083333333333333,66,641,10000
1,-300,0.7083333333333333,66,0,10000
2,-300,0.7083333333333333,66,719,10000
3,-300,0.7083333333333333,66,408,10000
4,-300,0.7083333333333333,66,621,10000
1,-270,0.7083333333333333,66,0,10000
2,-270,0.7083333333333333,66,672,10000
3,-270,0.7083333333333333,66,430,10000
4,-270,0.7083333333333333,66,637,10000
1,-240,0.7083333333333333,66,0,10000
2,-240,0.7083333333333333,66,656,10000
3,-240,0.7083333333333333,66,457,10000
