virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,0,0.25,26,577,10000
1,30,0.25,26,0,10000
2,30,0.25,26,650,10000
3,30,0.25,26,388,10000
4,30,0.25,26,581,10000
1,60,0.25,26,0,10000
2,60,0.25,26,648,10000
3,60,0.25,26,408,10000
4,60,0.25,26,622,10000
1,90,0.25,26,0,10000
2,90,0.25,26,678,10000
3,90,0.25,26,404,10000
4,90,0.25,26,590,10000
1,120,0.25,26,0,10000
2,120,0.25,26,675,10000
3,120,0.25,26,436,10000
4,120,0.25,26,615,10000
1,150,0.25,26,0,10000
2,150,0.25,26,718,10000
3,150,0.25,26,408,10000
4,150,0.25,26,664,10000
1,180,0.25,26,0,10000
2,180,0.25,26,678,10000
3,180,0.25,26,408,10000
4,180,0.25,26,612,10000
1,210,0.25,26,0,10000
