virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-120,0.5833333333333333,56,0,10000
2,-120,0.5833333333333333,56,619,10000
3,-120,0.5833333333333333,56,375,10000
4,-120,0.5833333333333333,56,554,10000
1,-90,0.5833333333333333,56,0,10000
2,-90,0.5833333333333333,56,554,10000
3,-90,0.5833333333333333,56,335,10000
4,-90,0.5833333333333333,56,557,10000
1,-60,0.5833333333333333,56,0,10000
2,-60,0.5833333333333333,56,551,10000
3,-60,0.5833333333333333,56,326,10000
4,-60,0.5833333333333333,56,497,10000
1,-30,0.5833333333333333,56,0,10000
2,-30,0.5833333333333333,56,472,10000
3,-30,0.5833333333333333,56,276,10000
4,-30,0.5833333333333333,56,478,10000
1,0,0.5833333333333333,56,0,10000
2,0,0.5833333333333333,56,491,10000
3,0,0.5833333333333333,56,293,10000
4,0,0.5833333333333333,56,483,10000
1,30,0.5833333333333333,56,0,10000
2,30,0.5833333333333333,56,520,10000
3,30,0.5833333333333333,56,305,10000
4,30,0.5833333333333333,56,492,10000
1,60,0.5833333333333333,56,0,10000
2,60,0.5833333333333333,56,607,10000
