virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,180,1,96,593,10000
3,180,1,96,269,10000
4,180,1,96,572,10000
1,210,1,96,0,10000
2,210,1,96,647,10000
3,210,1,96,318,10000
4,210,1,96,588,10000
1,240,1,96,0,10000
2,240,1,96,627,10000
3,240,1,96,326,10000
4,240,1,96,559,10000
1,270,1,96,0,10000
2,270,1,96,651,10000
3,270,1,96,370,10000
4,270,1,96,606,10000
1,300,1,96,0,10000
2,300,1,96,653,10000
3,300,1,96,394,10000
4,300,1,96,620,10000
1,330,1,96,0,10000
2,330,1,96,672,10000
3,330,1,96,414,10000
4,330,1,96,611,10000
1,360,1,96,0,10000
2,360,1,96,659,10000
3,360,1,96,367,10000
4,360,1,96,615,10000
