virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,300,0.625,62,0,10000
2,300,0.625,62,732,10000
3,300,0.625,62,415,10000
4,300,0.625,62,614,10000
1,330,0.625,62,0,10000
2,330,0.625,62,702,10000
3,330,0.625,62,422,10000
4,330,0.625,62,652,10000
1,360,0.625,62,0,10000
2,360,0.625,62,704,10000
3,360,0.625,62,412,10000
4,360,0.625,62,610,10000
1,-360,0.6666666666666666,62,0,10000
2,-360,0.6666666666666666,62,692,10000
3,-360,0.6666666666666666,62,414,10000
4,-360,0.6666666666666666,62,643,10000
1,-330,0.6666666666666666,62,0,10000
2,-330,0.6666666666666666,62,702,10000
3,-330,0.6666666666666666,62,461,10000
4,-330,0.6666666666666666,62,642,10000
1,-300,0.6666666666666666,62,1,10000
2,-300,0.6666666666666666,62,740,10000
3,-300,0.6666666666666666,62,409,10000
4,-300,0.6666666666666666,62,643,10000
1,-270,0.6666666666666666,62,0,10000
2,-270,0.6666666666666666,62,642,10000
