virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-270,0.375,36,0,10000
2,-270,0.375,36,705,10000
3,-270,0.375,36,423,10000
4,-270,0.375,36,617,10000
1,-240,0.375,36,0,10000
2,-240,0.375,36,689,10000
3,-240,0.375,36,431,10000
4,-240,0.375,36,609,10000
1,-210,0.375,36,1,10000
2,-210,0.375,36,695,10000
3,-210,0.375,36,417,10000
4,-210,0.375,36,583,10000
1,-180,0.375,36,0,10000
2,-180,0.375,36,660,10000
3,-180,0.375,36,421,10000
4,-180,0.375,36,618,10000
1,-150,0.375,36,0,10000
2,-150,0.375,36,684,10000
3,-150,0.375,36,385,10000
4,-150,0.375,36,610,10000
1,-120,0.375,36,0,10000
2,-120,0.375,36,646,10000
3,-120,0.375,36,401,10000
4,-120,0.375,36,618,10000
1,-90,0.375,36,0,10000
2,-90,0.375,36,609,10000
