virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-30,1,95,348,10000
1,0,1,95,0,10000
2,0,1,95,226,10000
3,0,1,95,110,10000
4,0,1,95,335,10000
1,30,1,95,0,10000
2,30,1,95,269,10000
3,30,1,95,104,10000
4,30,1,95,409,10000
1,60,1,95,0,10000
2,60,1,95,386,10000
3,60,1,95,135,10000
4,60,1,95,500,10000
1,90,1,95,0,10000
2,90,1,95,390,10000
3,90,1,95,193,10000
4,90,1,95,479,10000
1,120,1,95,0,10000
2,120,1,95,503,10000
3,120,1,95,191,10000
4,120,1,95,520,10000
1,150,1,95,0,10000
2,150,1,95,568,10000
3,150,1,95,239,10000
4,150,1,95,501,10000
1,180,1,95,0,10000
