virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-300,0.625,59,437,10000
4,-300,0.625,59,669,10000
1,-270,0.625,59,1,10000
2,-270,0.625,59,650,10000
3,-270,0.625,59,385,10000
4,-270,0.625,59,633,10000
1,-240,0.625,59,0,10000
2,-240,0.625,59,755,10000
3,-240,0.625,59,427,10000
4,-240,0.625,59,610,10000
1,-210,0.625,59,0,10000
2,-210,0.625,59,647,10000
3,-210,0.625,59,394,10000
4,-210,0.625,59,555,10000
1,-180,0.625,59,0,10000
2,-180,0.625,59,621,10000
3,-180,0.625,59,432,10000
4,-180,0.625,59,607,10000
1,-150,0.625,59,0,10000
2,-150,0.625,59,629,10000
3,-150,0.625,59,419,10000
4,-150,0.625,59,601,10000
1,-120,0.625,59,0,10000
2,-120,0.625,59,615,10000
3,-120,0.625,59,390,10000
4,-120,0.625,59,550,10000
