virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,270,0.5833333333333333,58,1,10000
2,270,0.5833333333333333,58,681,10000
3,270,0.5833333333333333,58,393,10000
4,270,0.5833333333333333,58,589,10000
1,300,0.5833333333333333,58,0,10000
2,300,0.5833333333333333,58,673,10000
3,300,0.5833333333333333,58,417,10000
4,300,0.5833333333333333,58,639,10000
1,330,0.5833333333333333,58,0,10000
2,330,0.5833333333333333,58,661,10000
3,330,0.5833333333333333,58,378,10000
4,330,0.5833333333333333,58,616,10000
1,360,0.5833333333333333,58,0,10000
2,360,0.5833333333333333,58,709,10000
3,360,0.5833333333333333,58,431,10000
4,360,0.5833333333333333,58,635,10000
1,-360,0.625,58,1,10000
2,-360,0.625,58,666,10000
3,-360,0.625,58,425,10000
4,-360,0.625,58,620,10000
1,-330,0.625,58,0,10000
2,-330,0.625,58,679,10000
3,-330,0.625,58,405,10000
4,-330,0.625,58,556,10000
1,-300,0.625,58,0,10000
2,-300,0.625,58,699,10000
