virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-360,0.7916666666666666,74,727,10000
3,-360,0.7916666666666666,74,412,10000
4,-360,0.7916666666666666,74,596,10000
1,-330,0.7916666666666666,74,0,10000
2,-330,0.7916666666666666,74,698,10000
3,-330,0.7916666666666666,74,445,10000
4,-330,0.7916666666666666,74,657,10000
1,-300,0.7916666666666666,74,0,10000
2,-300,0.7916666666666666,74,731,10000
3,-300,0.7916666666666666,74,404,10000
4,-300,0.7916666666666666,74,620,10000
1,-270,0.7916666666666666,74,0,10000
2,-270,0.7916666666666666,74,693,10000
3,-270,0.7916666666666666,74,406,10000
4,-270,0.7916666666666666,74,602,10000
1,-240,0.7916666666666666,74,0,10000
2,-240,0.7916666666666666,74,691,10000
3,-240,0.7916666666666666,74,434,10000
4,-240,0.7916666666666666,74,617,10000
1,-210,0.7916666666666666,74,0,10000
2,-210,0.7916666666666666,74,683,10000
3,-210,0.7916666666666666,74,420,10000
4,-210,0.7916666666666666,74,601,10000
1,-180,0.7916666666666666,74,1,10000
2,-180,0.7916666666666666,74,662,10000
3,-180,0.7916666666666666,74,382,10000
