virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,30,0,3,726,10000
3,30,0,3,401,10000
4,30,0,3,636,10000
1,60,0,3,0,10000
2,60,0,3,690,10000
3,60,0,3,431,10000
4,60,0,3,580,10000
1,90,0,3,0,10000
2,90,0,3,672,10000
3,90,0,3,424,10000
4,90,0,3,647,10000
1,120,0,3,0,10000
2,120,0,3,714,10000
3,120,0,3,430,10000
4,120,0,3,607,10000
1,150,0,3,0,10000
2,150,0,3,747,10000
3,150,0,3,440,10000
4,150,0,3,607,10000
1,180,0,3,0,10000
2,180,0,3,708,10000
3,180,0,3,444,10000
4,180,0,3,639,10000
1,210,0,3,0,10000
2,210,0,3,716,10000
3,210,0,3,488,10000
